Gene	zoneI_1	zoneI_2	zoneI_3	zoneIId_1	zoneIId_2	zoneIId_3	zoneIIp_1	zoneIIp_2	zoneIIp_3	zoneIZ_1	zoneIZ_2	zoneIZ_3	zoneIII_1	zoneIII_2	zoneIII_3
sma0002	61.3195631342889	12.4045313629451	55.0163339133404	47.547853609506	32.3420765148894	48.7070949634261	36.8399756631881	27.205200519806	30.5461122928074	111.898794149924	88.7682000627542	79.6762637269121	202.902493866907	181.773054571644	177.239721183425
sma0005	12.7517520515918	41.273486025348	27.458303209921	11.735026849476	19.2998888226905	16.7991802980972	7.68242261513437	2.38209525937984	7.3076984231296	26.6095418653786	18.2319528680604	25.5666137711632	76.6167430927711	55.936792907038	72.7169195071542
sma0007	18.4315717426938	0	19.844319568742	7.53865868447659	10.1441257646853	12.8550624474779	8.51328724439854	3.44311585526082	9.65208202356291	54.2172740474834	37.5526478997484	36.1015701410274	58.8489255112081	61.8664113903328	86.2698937522152
sma0009	185.628122535318	150.205236315285	114.203539633305	178.962231451067	105.812260528704	139.741034856632	164.022538380674	202.750336505502	175.5509961326	159.343032669771	131.754018770668	139.667847162823	123.154191188805	94.8967922875366	124.662254846133
sma0011	126.53451607511	51.1941472809055	48.6547021546244	64.6920228651819	55.96103640529	71.4414819529356	68.9718141707067	103.594182166444	69.2987589962112	63.8523283310733	70.4272620478319	86.2842683076899	105.460665460596	123.434926438587	96.7996238247554
sma0013	43.51371060904	11.7367043594418	0	22.2468149322827	21.9527945027854	37.0926715981636	25.6327154563155	28.6436137865733	28.5194209878613	28.4438848954724	31.1070948418968	32.8838151272399	35.3645089388815	33.2296161545086	42.3937965861401
sma0015	12.6561617063775	5.12051119729768	13.6262344265125	25.2352926203375	28.7328179924013	24.0290947398217	26.0515135707118	42.7251666965616	28.0112698073991	27.0464572671168	30.7619786472491	35.6225399926546	26.2658547596501	40.6828472385697	38.2846904807432
sma0017	48.7644022614788	65.7647169819811	52.5021086407924	63.1592501979929	118.535867528227	81.8774516605513	59.4100774301572	34.7026677801458	69.0610010555555	123.826536135504	134.21373699404	137.12889472397	36.3292018977406	37.5280287525767	42.1936194089782
sma0018	0	50.2261907146699	33.4143322150141	31.7344271828151	17.0809176478892	16.8355107053162	24.9302145647988	14.0798844795487	8.89282418402903	16.3858013382572	14.9760076086264	11.4876232917489	42.3389696040864	14.8817313113301	20.298798529933
sma0020	0	0	0	0	0	0	0	0	0	0	0	0.412003367003652	3.87698617435749	13.2840208236158	3.27607191464109
sma0021	0	97.8152067378774	65.074212619216	46.3519556942311	91.478709312323	65.5741132961243	36.4135830874865	12.0972754478223	46.8799889665183	37.989583736839	38.8875806161946	32.1598618644903	14.9120546983163	22.5416200610759	21.0012629182004
sma0025	205.522827926196	92.3908287267146	61.465498393714	65.3803599885445	43.9883686225171	38.0474300932716	40.1266302959115	26.9663432232295	36.3267208731382	49.9489376360321	41.0163454553063	36.4517099762528	47.0608089131928	40.149810715509	42.7070979891489
